-22.9652,-42.2467,12.3839,-15.5833,-14.0973,-20.0518,-9.9309,-18.4742,-29.4559,-24.7587
-16.3204,-27.1704,-26.0217,13.5643,-16.9978,-20.9287,-17.0194,-21.1303,-36.8609,-17.2057
-41.9599,-38.5328,-32.5588,-42.5484,-30.0269,-22.0257,-37.0322,-37.2835,8.5662,-40.4679
-26.9703,-21.9627,-6.3602,-24.6019,-24.6800,-18.6979,17.8524,-24.9101,-36.1524,-23.0464
-19.6366,-18.7969,-20.9406,12.0994,-14.6814,-15.7252,-24.4228,-33.3225,-9.7882,-21.4020
-18.2495,-23.2386,2.3200,-0.8774,-5.0070,-17.3056,-15.3739,-19.2210,-35.4552,-26.2762
-4.3814,-15.5659,-8.8881,-5.6382,-7.7863,-13.7881,-20.8920,-13.0334,-3.5902,-12.3396
-34.9951,-26.7652,-41.8779,-57.9462,-53.3985,16.0041,-12.0520,-37.6148,-32.8194,-29.1015
-37.3871,-29.3054,-24.9736,-12.3517,-6.9895,-12.0784,-11.3037,-18.1747,-2.0187,-22.6401
3.6417,-19.6819,-25.3655,-8.6002,-15.6847,-12.2921,-25.1430,-6.5327,-15.3714,-18.0814
-6.8862,6.5956,-25.7241,-16.2125,-13.3217,-23.4728,-19.1002,-9.2607,-15.6963,-8.8591
-36.6791,-43.9125,-20.9195,-29.3204,-13.0865,-19.9319,-26.4421,24.9883,-49.4146,-32.1597
-20.6563,-26.4098,3.1027,-10.7471,-18.3394,-7.0333,-18.1900,-14.1746,-32.9273,-25.6576
-26.4833,-17.4516,-32.9941,-35.1054,-29.7229,-23.3956,-21.2247,-23.2142,12.0217,-25.3630
-34.2855,-42.9683,-32.9219,-24.8250,-5.9527,-10.3277,-27.7751,-13.5079,-2.9386,-30.4036
-29.5094,-30.2430,-13.1513,-16.9399,-8.8337,-20.8690,-29.0934,23.5433,-37.4745,-29.9504
-31.9064,-29.0974,-26.9827,-16.9174,-17.5475,-3.8502,-19.8305,-13.4842,7.1960,-32.2444
-18.2700,-27.8712,-11.7147,-4.1525,-6.4491,7.0484,-11.2145,-18.3595,-22.9276,-26.0684
-12.2147,12.8925,-38.1690,-31.4509,-30.6747,-26.0188,-37.7894,-31.3459,-23.9458,-9.9823
-41.9399,-12.8419,-44.6146,-45.2295,-45.8236,-32.5775,-48.3509,-47.6129,11.1418,-26.2696
-15.3681,-11.1497,-19.2003,-11.6221,-10.7536,-2.8289,-22.9417,3.5716,-13.9227,-6.3528
-48.2176,25.7195,-56.6970,-47.3130,-51.0459,-52.8720,-42.0422,-62.7359,-52.1157,-25.7514
-41.5301,-40.0989,-38.0771,21.4289,-23.0521,-14.4326,-20.6908,-37.9686,-40.7616,-35.0237
11.1907,-14.6006,-14.7698,-15.2599,-9.9982,-16.3229,-15.2284,-27.3162,-9.8289,-15.8108
-46.8220,-48.1386,-46.5901,-51.0439,-31.4857,26.0004,-29.8836,-48.3042,-44.8272,-36.1239
-27.6545,-30.2081,-46.1994,-54.7744,-23.4355,-36.7543,-42.3408,27.4390,-49.0763,-35.8022
-38.0390,-22.3018,-34.8794,-57.3904,-42.9934,-47.5679,-48.6813,-53.1075,-35.9938,16.9144
-25.2386,-31.9039,-30.8750,-10.8814,-13.4395,-0.3929,-31.4656,13.7684,-33.9681,-30.0434
-3.1615,-20.9936,-25.4565,-22.7608,4.6492,-9.9594,-28.1445,-15.8359,-3.2312,-17.6722
-14.5646,-30.7769,-27.8117,-12.5029,-36.8438,18.7542,-31.8571,-25.5686,-31.4043,-35.5336
-33.9218,-19.2760,-26.8729,-39.2386,-34.1996,-21.9838,-41.8838,-16.1770,7.4542,8.6316
-2.1189,-12.0400,-0.9214,-20.2675,-32.2173,-19.4309,-19.2808,-37.7713,5.1601,-19.2499
12.2892,-23.8213,-12.9952,-23.0441,-17.6494,-21.8385,-15.3572,-20.6327,-23.2430,-20.4465
-27.4615,-35.8069,-27.3684,-22.2847,-19.5206,-18.5870,-33.3290,21.9873,-40.5634,-34.2016
-17.7753,0.6546,-19.0041,-24.6846,-35.6482,-29.6087,-24.9608,-25.0835,-27.9163,18.1053
-17.2751,-29.9205,-23.7445,-8.6843,-19.5070,-15.7835,-22.1514,-25.5437,5.1436,-28.2380
-28.3352,-20.3939,21.4283,-23.8165,-32.3107,-17.5529,-26.1170,-16.5624,-42.2628,-30.2527
-25.1598,-14.0037,-23.3439,-14.9660,0.8170,-6.0426,-24.3591,7.3320,-25.4996,-22.2139
-22.6624,-34.5232,-17.1755,-12.1962,-4.3790,-6.7868,1.3371,-12.8029,-23.1077,-27.8609
-32.8287,-15.4764,-43.7522,-37.2827,-31.3027,-22.3329,-52.5808,-35.1773,-30.1297,23.2933
-27.9005,-26.6523,-8.1710,-2.3493,3.1226,-12.5770,-13.2650,-5.7543,-24.5515,-25.0675
-8.6843,-16.4032,-16.8440,1.9308,-6.7519,-4.6127,-10.8874,-12.5567,-24.0852,-17.0537
-17.6295,1.1701,-29.9018,-18.3631,-30.2686,-22.3131,-20.1018,-25.3542,-27.7588,16.2239
-5.2423,-17.5824,-17.2944,-9.0058,-8.4370,-7.6788,-7.8740,-9.7238,-17.6891,-8.6021
-29.9217,-35.0355,-36.1128,-22.0665,23.6073,-26.3185,-33.2906,-34.1065,-38.5039,-34.8504
-41.6379,-36.7729,-39.7838,-4.3062,-22.9849,7.8890,-14.0704,-13.0316,-24.1560,-23.3257
-23.7031,-18.2217,-2.9687,-12.2211,-20.3009,-13.2400,6.8712,-12.1827,-30.1595,-22.2491
-34.2457,-26.0167,-40.6417,-4.4505,-20.1312,13.7950,-9.0761,-21.4839,-30.8419,-17.2303
-70.4792,29.6222,-96.2037,-63.9918,-71.6215,-65.9850,-61.8027,-75.5871,-62.2853,-31.7710
-13.6290,-20.0297,-15.1883,-5.8627,-9.5285,1.3285,-13.3025,-1.6962,-23.1188,-11.0728
-19.4328,-9.5895,-3.4084,-9.4358,-11.6460,-19.4658,-11.7583,-17.4211,4.0902,-21.1645
-33.1995,-22.3266,-36.9489,-39.5049,-35.0857,-28.2248,-25.1671,-42.9162,14.8048,-27.6425
19.5171,-21.9788,-23.0750,-23.1533,-18.1834,-15.4729,-33.1062,-20.1611,-22.7244,-19.3149
-33.1811,-39.1427,-12.1911,-33.1941,27.6022,-26.4816,-27.9341,-37.7250,-39.8963,-31.1175
